condition,epoch,ef,recall,edge_count,drift_detected,mmd_squared,mean_eh,repair_count,mean_latency_ms
adaptive_current,42,64,0.35919999999999996,822631,True,0.4207027474232239,0.8932514045471417,1,0.48652302008122206
adaptive_current,42,128,0.46199999999999997,822631,True,0.4207027474232239,0.8932514045471417,1,0.6195937560405582
adaptive_current,43,32,0.2332,829713,True,0.3685410905164841,0.8776035770974474,1,0.35095671797171235
adaptive_current,43,64,0.32439999999999997,829713,True,0.3685410905164841,0.8776035770974474,1,0.4428069218993187
adaptive_current,43,128,0.4382,829713,True,0.3685410905164841,0.8776035770974474,1,0.5895130280405283
adaptive_current,44,32,0.24659999999999999,837018,True,0.41719637737194987,0.8938524856875135,1,0.4038805100135505
adaptive_current,44,64,0.3400000000000001,837018,True,0.41719637737194987,0.8938524856875135,1,0.47932851198129356
adaptive_current,44,128,0.4412,837018,True,0.41719637737194987,0.8938524856875135,1,0.5903248281683773
adaptive_current,45,32,0.26339999999999997,842930,True,0.4178475759187701,0.8877718839118948,1,0.372821310069412
adaptive_current,45,64,0.358,842930,True,0.4178475759187701,0.8877718839118948,1,0.44528597802855074
adaptive_current,45,128,0.463,842930,True,0.4178475759187701,0.8877718839118948,1,0.601700555998832
adaptive_current,46,32,0.2528,846952,True,0.41320563630620866,0.8860737954784983,1,0.39197496813721955
adaptive_current,46,64,0.3472,846952,True,0.41320563630620866,0.8860737954784983,1,0.45381330396048725
adaptive_current,46,128,0.4546,846952,True,0.41320563630620866,0.8860737954784983,1,0.592749992152676
adaptive_current,47,32,0.261,853278,True,0.4036099008318853,0.8879821575464509,1,0.3949764601420611
adaptive_current,47,64,0.35879999999999995,853278,True,0.4036099008318853,0.8879821575464509,1,0.5112130960915238
adaptive_current,47,128,0.46,853278,True,0.4036099008318853,0.8879821575464509,1,0.6561062580440193
adaptive_current,48,32,0.253,857376,True,0.4380609409528302,0.8965083519883092,1,0.3944646641612053
adaptive_current,48,64,0.3372,857376,True,0.4380609409528302,0.8965083519883092,1,0.4995571658946574
adaptive_current,48,128,0.42979999999999996,857376,True,0.4380609409528302,0.8965083519883092,1,0.6350212120451033
adaptive_current,49,32,0.239,861994,True,0.3866715665230699,0.8827771090675879,1,0.38596359989605844
adaptive_current,49,64,0.33039999999999997,861994,True,0.3866715665230699,0.8827771090675879,1,0.4782811738550663
adaptive_current,49,128,0.43779999999999997,861994,True,0.3866715665230699,0.8827771090675879,1,0.6378370681777596
adaptive_improved,0,32,0.8252,24720,False,0.0009175472951439456,0.6377537427553123,5,2.4107570461928844
adaptive_improved,0,64,0.9062,24720,False,0.0009175472951439456,0.6377537427553123,5,2.4107570461928844
adaptive_improved,0,128,0.9576000000000001,24720,False,0.0009175472951439456,0.6377537427553123,5,2.4107570461928844
adaptive_improved,1,32,0.8168,50350,False,0.0012264293210657571,0.6517871946619529,5,2.4658647899050266
adaptive_improved,1,64,0.9002,50350,False,0.0012264293210657571,0.6517871946619529,5,2.4658647899050266
adaptive_improved,1,128,0.9552,50350,False,0.0012264293210657571,0.6517871946619529,5,2.4658647899050266
adaptive_improved,2,32,0.8332,77764,False,0.00017339651049378326,0.6499383803716959,5,2.4697453039698303
adaptive_improved,2,64,0.9126000000000001,77764,False,0.00017339651049378326,0.6499383803716959,5,2.4697453039698303
adaptive_improved,2,128,0.9558000000000001,77764,False,0.00017339651049378326,0.6499383803716959,5,2.4697453039698303
adaptive_improved,3,32,0.8332,108180,False,0.0019215340038485052,0.6601167765345265,6,2.6307198118884116
adaptive_improved,3,64,0.9094000000000001,108180,False,0.0019215340038485052,0.6601167765345265,6,2.6307198118884116
adaptive_improved,3,128,0.9568,108180,False,0.0019215340038485052,0.6601167765345265,6,2.6307198118884116
adaptive_improved,4,32,0.8334000000000001,136532,False,0.000678126531091722,0.6508018173484229,5,2.6525200300384313
adaptive_improved,4,64,0.9124000000000001,136532,False,0.000678126531091722,0.6508018173484229,5,2.6525200300384313
adaptive_improved,4,128,0.9614000000000001,136532,False,0.000678126531091722,0.6508018173484229,5,2.6525200300384313
