condition,drift_detected,ef_search,entry_point_node,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48,True,128,,13,344.78288684362695,0.24247659998945892,0.6309267360944562,31003,0,0.24082358688467373,4124.109295674191,0.762,True
adaptive_mconj48,True,32,,14,360.0498924537649,0.5502173560671508,0.5956177020420358,41525,0,0.27130934373883997,1817.4635695751404,0.6818,True
adaptive_mconj48,True,64,,14,360.0498924537649,0.6234584720805287,0.5956177020420358,41525,0,0.243874967965144,1603.9560688989009,0.755,True
adaptive_mconj48,True,128,,14,360.0498924537649,0.7361149799544364,0.5956177020420358,41525,0,0.22448019957225626,1358.4834261379892,0.8192,True
adaptive_mconj48,True,32,,15,369.55250367138257,0.9508291441015899,0.6389334922416338,46143,0,0.2581549922042958,1051.7136608647709,0.746,True
adaptive_mconj48,True,64,,15,369.55250367138257,1.0675202140118927,0.6389334922416338,46143,0,0.23143543376069273,936.7504117246248,0.8042,True
adaptive_mconj48,True,128,,15,369.55250367138257,1.227118970011361,0.6389334922416338,46143,0,0.1929907769816993,814.9169106160439,0.8616000000000001,True
adaptive_mconj48,True,32,,16,372.4401907998085,1.1403762680711225,0.6532340138617329,50082,0,0.25305959772354025,876.9035519227698,0.7577999999999999,True
adaptive_mconj48,True,64,,16,372.4401907998085,1.2455520579824224,0.6532340138617329,50082,0,0.22918115105741135,802.8568485686789,0.806,True
adaptive_mconj48,True,128,,16,372.4401907998085,1.4087147520622239,0.6532340138617329,50082,0,0.2174841603427707,709.8669184347616,0.8492000000000001,True
adaptive_mconj48,True,32,,17,370.2419598900925,1.2683394900523126,0.6264825308606543,52264,0,0.23243889519613536,788.432440874923,0.7904000000000001,True
adaptive_mconj48,True,64,,17,370.2419598900925,1.4308777200058103,0.6264825308606543,52264,0,0.20806335573569892,698.871738666767,0.8342,True
adaptive_mconj48,True,128,,17,370.2419598900925,1.6144891339354217,0.6264825308606543,52264,0,0.18622094404228542,619.390975746263,0.8724000000000001,True
adaptive_mconj48,True,32,,18,374.5565001575941,1.372360075940378,0.6677618036944697,53987,0,0.24234479569406892,728.6717367632348,0.7830000000000001,True
adaptive_mconj48,True,64,,18,374.5565001575941,1.5273782298900187,0.6677618036944697,53987,0,0.20796961316500062,654.7166775265656,0.8308000000000001,True
adaptive_mconj48,True,128,,18,374.5565001575941,1.6864845620002598,0.6677618036944697,53987,0,0.1840490152106226,592.949394576104,0.8814000000000001,True
adaptive_mconj48,True,32,,19,373.3559909526123,1.4238006860250607,0.6468969698189437,54987,0,0.24417854123571137,702.3454966802838,0.7822,True
adaptive_mconj48,True,64,,19,373.3559909526123,1.562532922020182,0.6468969698189437,54987,0,0.21573131437044554,639.9865154246547,0.83,True
adaptive_mconj48,True,128,,19,373.3559909526123,1.7293583120917901,0.6468969698189437,54987,0,0.19121202891031727,578.2491650272431,0.8714000000000001,True
adaptive_mconj48,True,32,,20,374.3380981202826,1.426245638052933,0.6429362362489266,55653,0,0.26414321872802266,701.1414957700902,0.7594000000000001,True
adaptive_mconj48,True,64,,20,374.3380981202826,1.5734952539205551,0.6429362362489266,55653,0,0.23461935129055317,635.5278145951684,0.8124000000000001,True
adaptive_mconj48,True,128,,20,374.3380981202826,1.761694710003212,0.6429362362489266,55653,0,0.21196188336585425,567.6352402728033,0.8596,True
adaptive_mconj48,True,32,,21,370.85253225632783,1.3976318179629743,0.6468591919780022,56666,0,0.24166845056812855,715.4960177262448,0.7806000000000001,True
adaptive_mconj48,True,64,,21,370.85253225632783,1.5220638239989057,0.6468591919780022,56666,0,0.20963625640618563,657.0026724455669,0.8292,True
adaptive_mconj48,True,128,,21,370.85253225632783,1.7015636579599231,0.6468591919780022,56666,0,0.1898247612931464,587.6947332073032,0.8716,True
adaptive_mconj48,True,32,,22,374.00250742896634,1.5045143580064178,0.6530015350394555,57300,0,0.224535075210979,664.6663055612622,0.8080000000000002,True
adaptive_mconj48,True,64,,22,374.00250742896634,1.64737663208507,0.6530015350394555,57300,0,0.1917773709278548,607.0257283753679,0.8512000000000001,True
adaptive_mconj48,True,128,,22,374.00250742896634,1.8279835099820048,0.6530015350394555,57300,0,0.16558683522550938,547.0508866952767,0.8910000000000001,True
adaptive_mconj48,True,32,,23,375.2407554532605,1.5047699200222269,0.6815627484043605,57936,0,0.24753052337035122,664.5534222170185,0.7808,True
adaptive_mconj48,True,64,,23,375.2407554532605,1.6286783220712095,0.6815627484043605,57936,0,0.22081666603768837,613.9947873366965,0.82,True
adaptive_mconj48,True,128,,23,375.2407554532605,1.8362928519491106,0.6815627484043605,57936,0,0.20025294005332356,544.5754466334507,0.8626,True
adaptive_mconj48,True,32,,24,371.05392190884766,1.5067715900950134,0.6604533665421602,58543,0,0.2468582589260485,663.6705965082222,0.789,True
adaptive_mconj48,True,64,,24,371.05392190884766,1.629836748004891,0.6604533665421602,58543,0,0.226139337577521,613.5583832086961,0.8310000000000001,True
adaptive_mconj48,True,128,,24,371.05392190884766,1.7848770020063967,0.6604533665421602,58543,0,0.20806335573569895,560.2626953430913,0.8657999999999999,True
