query_id,shift,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length
119,5.0,0.1,3444.400146484375,3165.833740234375,60,212,4642,596,212
120,5.0,0.3,3155.411376953125,2872.336669921875,58,204,4510,590,204
121,5.0,0.2,3434.05908203125,3147.9560546875,60,203,4414,561,203
122,5.0,0.1,3363.87158203125,3086.038330078125,58,205,4468,596,205
123,5.0,0.4,3463.811767578125,3154.815185546875,58,212,4568,619,212
124,5.0,0.1,3417.655517578125,3194.570068359375,89,216,4595,579,216
125,5.0,0.2,3286.5322265625,3021.656005859375,58,202,4485,593,202
126,5.0,0.2,3310.286865234375,3050.28515625,58,207,4487,602,207
127,5.0,0.2,3431.210693359375,3182.169921875,58,204,4463,568,204
128,5.0,0.2,3432.90625,3122.172119140625,60,211,4676,571,211
129,5.0,0.3,3233.62939453125,2983.824462890625,58,206,4489,552,206
130,5.0,0.2,3534.27880859375,3196.681884765625,58,209,4516,600,209
131,5.0,0.1,3344.80517578125,3052.177734375,58,200,4370,565,200
132,5.0,0.1,3445.30224609375,3296.615478515625,59,213,4640,596,213
133,5.0,0.2,3394.239013671875,3079.486328125,60,205,4496,588,205
134,5.0,0.2,3318.915771484375,3013.6240234375,58,223,4897,560,223
135,5.0,0.3,3311.884033203125,3061.203125,58,200,4455,589,200
136,5.0,0.2,3501.337646484375,3224.893310546875,60,203,4421,579,203
137,5.0,0.2,3449.6787109375,3158.054443359375,58,203,4470,562,203
138,5.0,0.1,3496.37451171875,3216.410400390625,60,217,4578,559,217
139,5.0,0.2,3569.48828125,3231.208984375,58,213,4735,586,213
140,5.0,0.3,3401.11572265625,3180.906982421875,105,217,4748,538,217
141,5.0,0.2,3393.8349609375,3096.727783203125,60,201,4284,578,201
142,5.0,0.5,3222.537353515625,2991.59033203125,58,205,4570,566,205
143,5.0,0.3,3337.466796875,3031.17578125,58,201,4385,569,201
144,5.0,0.2,3451.923828125,3151.4033203125,58,201,4398,586,201
145,5.0,0.3,3381.2783203125,3086.4423828125,60,216,4668,533,216
146,5.0,0.1,3328.222900390625,3045.5869140625,58,203,4453,572,203
147,5.0,0.3,3143.28369140625,2868.467529296875,58,204,4409,590,204
148,5.0,0.2,3257.651123046875,3043.843505859375,71,203,4400,590,203
149,5.0,0.4,3090.7158203125,2800.671630859375,58,206,4559,581,206
150,5.0,0.1,3365.413330078125,3119.89111328125,58,206,4502,564,206
151,5.0,0.1,3329.724853515625,3049.937255859375,58,203,4528,549,203
152,5.0,0.2,3421.43603515625,3198.66455078125,105,205,4415,544,205
153,5.0,0.2,3371.2314453125,3041.757568359375,58,202,4419,594,202
154,5.0,0.3,3341.87744140625,3036.635009765625,60,208,4537,578,208
155,5.0,0.3,3430.638916015625,3133.513671875,60,201,4396,581,201
156,5.0,0.2,3465.800048828125,3183.43603515625,58,205,4518,578,205
157,5.0,0.2,3190.14453125,2906.26025390625,60,201,4320,589,201
158,5.0,0.1,3320.126708984375,3057.5302734375,58,203,4437,577,203
159,5.0,0.0,3256.642822265625,3038.88623046875,58,206,4614,564,206
160,5.0,0.3,3229.724609375,2963.41015625,60,204,4460,580,204
161,5.0,0.0,3354.423095703125,3103.664306640625,60,203,4476,568,203
162,5.0,0.2,3499.72021484375,3288.193115234375,58,200,4296,556,200
163,5.0,0.2,3302.4091796875,3099.489990234375,60,217,4707,562,217
164,5.0,0.3,3290.285888671875,3049.6064453125,89,209,4617,594,209
165,5.0,0.2,3347.612060546875,3040.19140625,58,201,4386,554,201
166,5.0,0.2,3329.349609375,3092.719482421875,58,219,4895,573,219
167,5.0,0.3,3252.58203125,3030.384033203125,73,205,4532,570,205
168,5.0,0.3,3413.98876953125,3123.5341796875,58,207,4575,557,207
169,5.0,0.2,3060.182861328125,2772.94140625,58,202,4349,609,202
170,5.0,0.2,3423.2080078125,3090.69287109375,58,200,4358,572,200
171,5.0,0.2,3399.791748046875,3107.869384765625,60,217,4712,571,217
172,5.0,0.0,3540.1591796875,3189.261474609375,60,212,4716,558,212
173,5.0,0.1,3426.384521484375,3140.712158203125,60,204,4462,586,204
174,5.0,0.3,3371.219970703125,3072.6611328125,58,206,4526,589,206
175,5.0,0.1,3163.163330078125,2926.458984375,58,201,4454,536,201
176,5.0,0.4,3287.12744140625,3026.035888671875,58,208,4621,590,208
177,5.0,0.4,3558.348876953125,3278.317138671875,58,204,4449,577,204
178,5.0,0.3,3188.493408203125,2901.437255859375,58,200,4286,584,200
179,5.0,0.1,3213.77099609375,2918.380126953125,60,220,4840,589,220
180,5.0,0.3,3318.675048828125,3075.80859375,60,230,4996,605,230
181,5.0,0.3,3540.30322265625,3249.261474609375,58,206,4502,575,206
182,5.0,0.2,3370.961669921875,3103.5849609375,58,202,4478,550,202
183,5.0,0.2,3419.41162109375,3201.78564453125,58,205,4580,577,205
184,5.0,0.1,3304.667724609375,2969.83984375,58,203,4468,580,203
185,5.0,0.2,3548.884765625,3266.80126953125,58,207,4544,565,207
186,5.0,0.1,3541.814453125,3214.34375,58,205,4445,576,205
187,5.0,0.2,3447.10498046875,3134.59521484375,58,214,4716,571,214
188,5.0,0.1,3542.640869140625,3235.851806640625,58,200,4438,563,200
189,5.0,0.3,3430.896484375,3141.07958984375,58,201,4419,541,201
190,5.0,0.2,3567.35546875,3238.407470703125,58,227,4913,566,227
191,5.0,0.0,3440.857421875,3177.01611328125,58,201,4410,561,201
192,5.0,0.3,3429.755615234375,3090.122802734375,58,212,4614,543,212
193,5.0,0.5,3370.84130859375,3106.8505859375,60,208,4427,586,208
194,5.0,0.3,3368.451904296875,3124.133056640625,60,201,4470,556,201
195,5.0,0.3,3355.17919921875,3083.949462890625,58,207,4629,582,207
196,5.0,0.4,3339.7138671875,3087.302001953125,60,205,4472,593,205
197,5.0,0.3,3271.81396484375,2957.34423828125,58,200,4454,545,200
198,5.0,0.0,3022.0732421875,2813.85693359375,58,205,4685,596,205
199,5.0,0.2,3297.441162109375,3041.002685546875,105,202,4469,557,202
0,8.0,0.2,8627.71484375,8227.5302734375,58,213,4685,533,213
1,8.0,0.2,8279.69140625,7817.619140625,58,216,4642,597,216
2,8.0,0.2,8186.59423828125,7739.08251953125,58,203,4337,552,203
3,8.0,0.2,8511.6611328125,8125.166015625,105,207,4387,578,207
4,8.0,0.1,8462.6904296875,7985.6640625,60,203,4358,592,203
5,8.0,0.2,8566.76953125,8100.4228515625,58,203,4343,581,203
6,8.0,0.1,8160.4755859375,7830.2763671875,105,200,4297,546,200
7,8.0,0.3,8467.62890625,7998.88427734375,58,208,4452,560,208
8,8.0,0.2,8359.2607421875,7950.98095703125,58,211,4567,575,211
9,8.0,0.1,8501.7548828125,8100.2724609375,58,222,4780,590,222
10,8.0,0.2,8163.89892578125,7650.416015625,58,211,4567,564,211
11,8.0,0.1,8662.4951171875,8198.345703125,58,206,4393,572,206
12,8.0,0.0,8378.51953125,7993.30615234375,105,202,4365,560,202
13,8.0,0.3,8448.626953125,8087.041015625,105,200,4263,556,200
14,8.0,0.1,8462.419921875,7986.56298828125,58,223,4714,569,223
15,8.0,0.2,8247.205078125,7752.7412109375,58,206,4412,564,206
16,8.0,0.0,8279.2919921875,7816.6376953125,58,201,4334,567,201
17,8.0,0.2,8413.19921875,7924.51318359375,58,206,4518,598,206
18,8.0,0.2,8419.01953125,7910.26025390625,58,203,4368,557,203
19,8.0,0.1,8465.0322265625,8044.71240234375,60,209,4512,567,209
20,8.0,0.2,8304.677734375,7816.51806640625,58,204,4320,603,204
21,8.0,0.2,8365.1513671875,7910.74462890625,60,211,4487,605,211
22,8.0,0.3,8039.962890625,7590.20458984375,58,205,4444,554,205
23,8.0,0.1,8422.3349609375,7992.37890625,58,201,4284,540,201
24,8.0,0.2,8116.05029296875,7668.76611328125,60,231,4826,573,231
25,8.0,0.0,8295.017578125,7847.50390625,58,202,4378,583,202
26,8.0,0.0,8265.6650390625,7819.63916015625,60,203,4425,595,203
27,8.0,0.2,8593.375,8130.02880859375,58,206,4338,608,206
28,8.0,0.2,8158.83447265625,7739.8984375,58,206,4392,581,206
29,8.0,0.2,8685.099609375,8225.0224609375,58,201,4397,562,201
30,8.0,0.3,8419.0439453125,7906.970703125,58,207,4418,572,207
31,8.0,0.1,8173.263671875,7710.20068359375,58,218,4752,585,218
32,8.0,0.2,8216.1484375,7756.80908203125,58,213,4587,582,213
33,8.0,0.1,8143.88427734375,7730.888671875,58,226,4757,579,226
34,8.0,0.4,8502.0791015625,8096.7587890625,58,201,4428,561,201
35,8.0,0.2,8090.12060546875,7648.57421875,58,237,5049,572,237
36,8.0,0.2,8102.31201171875,7828.74169921875,89,200,4335,588,200
37,8.0,0.2,8128.56103515625,7643.03271484375,58,203,4454,572,203
38,8.0,0.2,8110.26123046875,7656.09814453125,58,203,4429,589,203
39,8.0,0.1,8612.59765625,8186.994140625,58,208,4454,575,208
40,8.0,0.2,8364.0654296875,7920.31396484375,58,206,4359,584,206
41,8.0,0.2,8538.314453125,8046.95458984375,58,205,4411,553,205
42,8.0,0.1,8040.9736328125,7616.6572265625,58,202,4342,537,202
43,8.0,0.3,8395.5830078125,7925.78125,58,201,4305,580,201
44,8.0,0.2,8429.3740234375,7977.84716796875,58,208,4480,579,208
45,8.0,0.3,7916.8779296875,7455.48095703125,58,203,4423,574,203
46,8.0,0.4,8539.822265625,8077.99169921875,58,206,4370,556,206
47,8.0,0.1,8099.421875,7667.07568359375,58,212,4567,583,212
48,8.0,0.1,8350.3505859375,7887.8701171875,58,222,4747,564,222
49,8.0,0.3,8518.1923828125,8050.484375,60,203,4381,571,203
50,8.0,0.1,8349.8505859375,7928.11572265625,58,209,4547,568,209
51,8.0,0.2,8439.1474609375,7983.1962890625,58,205,4388,566,205
52,8.0,0.2,8357.873046875,8037.458984375,121,226,4743,570,226
53,8.0,0.1,8005.517578125,7576.388671875,60,208,4509,575,208
54,8.0,0.2,8342.0380859375,7931.10791015625,58,201,4343,596,201
55,8.0,0.3,8439.1337890625,7948.37939453125,58,208,4494,578,208
56,8.0,0.2,8232.095703125,7768.1533203125,60,201,4343,583,201
57,8.0,0.3,8267.5830078125,7803.171875,58,219,4734,566,219
58,8.0,0.3,8371.2685546875,7915.99853515625,58,215,4483,581,215
59,8.0,0.2,8383.8017578125,7909.36865234375,58,227,4823,559,227
60,8.0,0.1,8481.67578125,8025.7998046875,58,213,4564,526,213
61,8.0,0.4,8594.9248046875,8158.78515625,58,203,4395,593,203
62,8.0,0.1,8395.4951171875,7946.68017578125,58,208,4378,577,208
63,8.0,0.1,8422.875,7931.5478515625,58,204,4380,543,204
64,8.0,0.3,8403.59375,7950.13427734375,58,208,4534,583,208
65,8.0,0.2,8510.8251953125,8084.98046875,60,203,4440,596,203
66,8.0,0.2,8342.208984375,8020.87158203125,89,200,4363,598,200
67,8.0,0.3,8399.505859375,7967.95703125,58,202,4294,578,202
68,8.0,0.1,8250.927734375,7909.4580078125,105,211,4646,556,211
69,8.0,0.1,8322.1025390625,7898.33642578125,60,202,4363,565,202
70,8.0,0.3,7896.40234375,7461.484375,58,205,4428,568,205
71,8.0,0.4,8508.6416015625,8113.14404296875,58,229,4901,612,229
72,8.0,0.2,8663.310546875,8158.515625,60,206,4382,588,206
73,8.0,0.1,8187.96533203125,7738.79931640625,58,202,4459,580,202
74,8.0,0.2,8394.8466796875,7942.15625,58,217,4658,582,217
75,8.0,0.3,8211.931640625,7768.56982421875,58,212,4537,558,212
76,8.0,0.2,8368.3837890625,7921.7216796875,58,203,4375,584,203
77,8.0,0.0,8372.16796875,7835.80859375,58,215,4625,566,215
78,8.0,0.1,8344.0595703125,7939.86181640625,58,201,4385,579,201
79,8.0,0.2,8144.619140625,7732.3330078125,58,202,4368,568,202
80,8.0,0.2,8249.884765625,7807.50732421875,60,202,4416,570,202
81,8.0,0.3,8610.6064453125,8136.6650390625,58,202,4239,587,202
82,8.0,0.1,8511.931640625,8050.09033203125,58,204,4351,570,204
83,8.0,0.1,8217.53515625,7887.42529296875,89,200,4327,569,200
84,8.0,0.4,8305.4794921875,7909.9501953125,58,211,4495,590,211
85,8.0,0.0,8346.4306640625,7933.30322265625,58,203,4342,585,203
86,8.0,0.1,8631.8564453125,8140.75634765625,58,209,4422,614,209
87,8.0,0.2,8532.9912109375,8077.087890625,60,202,4263,545,202
88,8.0,0.2,8253.2939453125,7900.92822265625,89,202,4361,582,202
89,8.0,0.2,8193.9130859375,7749.77880859375,58,226,4821,564,226
90,8.0,0.2,8270.19140625,7856.5283203125,58,205,4391,564,205
91,8.0,0.3,8558.4736328125,8137.15625,60,202,4432,596,202
92,8.0,0.1,8579.61328125,8131.34521484375,58,201,4445,567,201
93,8.0,0.1,8214.3740234375,7759.25439453125,58,201,4407,577,201
94,8.0,0.1,8257.947265625,7746.32177734375,58,211,4530,593,211
95,8.0,0.1,8160.59130859375,7754.56884765625,60,202,4393,551,202
96,8.0,0.3,8543.2900390625,8082.92041015625,58,204,4492,612,204
97,8.0,0.2,7858.00830078125,7440.09326171875,60,201,4278,574,201
98,8.0,0.2,8088.65771484375,7794.64501953125,89,211,4644,602,211
99,8.0,0.0,8526.1181640625,8041.505859375,58,219,4614,572,219
100,8.0,0.1,8306.2109375,7855.607421875,60,217,4585,582,217
101,8.0,0.2,7931.7705078125,7540.96826171875,60,206,4424,556,206
102,8.0,0.2,8031.31298828125,7604.0478515625,58,204,4469,599,204
103,8.0,0.2,8442.7001953125,8125.52294921875,105,204,4472,570,204
104,8.0,0.3,8549.6123046875,8054.29443359375,58,213,4643,583,213
105,8.0,0.3,8225.0546875,7832.95654296875,58,211,4508,557,211
106,8.0,0.2,8520.99609375,8056.716796875,58,202,4372,569,202
107,8.0,0.2,8263.3935546875,7837.72509765625,58,201,4294,566,201
108,8.0,0.1,8086.49072265625,7623.658203125,58,201,4373,599,201
109,8.0,0.2,8342.076171875,7890.19287109375,58,206,4343,545,206
110,8.0,0.3,8566.353515625,8134.6376953125,58,215,4588,561,215
111,8.0,0.1,8564.0068359375,8220.0234375,89,200,4279,574,200
112,8.0,0.1,8211.7900390625,7773.1708984375,58,207,4497,551,207
113,8.0,0.1,8560.3974609375,8139.10205078125,58,211,4511,584,211
114,8.0,0.2,8326.1767578125,7853.26953125,60,214,4486,596,214
115,8.0,0.3,8561.6328125,8126.12841796875,60,208,4413,557,208
116,8.0,0.2,8011.119140625,7623.08349609375,60,203,4451,586,203
117,8.0,0.2,8190.5048828125,7770.53369140625,58,202,4363,562,202
118,8.0,0.4,8157.42626953125,7672.88232421875,58,213,4524,584,213
119,8.0,0.1,8444.806640625,8118.2080078125,89,206,4374,570,206
120,8.0,0.2,7946.40576171875,7563.8955078125,60,202,4386,557,202
121,8.0,0.2,8204.623046875,7727.00244140625,58,204,4530,606,204
122,8.0,0.1,8578.244140625,8084.74853515625,58,212,4512,584,212
123,8.0,0.2,8521.234375,8076.6201171875,58,224,4851,570,224
124,8.0,0.2,8190.63525390625,7722.1708984375,58,201,4310,568,201
125,8.0,0.2,8136.71044921875,7677.47021484375,58,217,4720,563,217
126,8.0,0.1,8502.8154296875,8077.490234375,60,210,4550,562,210
127,8.0,0.1,8411.4169921875,7930.1455078125,60,201,4303,582,201
128,8.0,0.3,8258.4716796875,7877.83642578125,58,211,4660,568,211
129,8.0,0.1,8048.13916015625,7639.93017578125,58,202,4375,530,202
130,8.0,0.1,8366.4423828125,7955.31396484375,58,203,4194,563,203
131,8.0,0.1,8370.4453125,7882.87060546875,58,205,4416,573,205
132,8.0,0.2,8482.7353515625,8059.17578125,58,208,4453,588,208
133,8.0,0.2,8375.681640625,7905.86474609375,58,208,4445,579,208
134,8.0,0.1,8411.61328125,8011.02099609375,58,203,4311,593,203
135,8.0,0.4,7894.14404296875,7490.2587890625,58,217,4606,568,217
136,8.0,0.3,8614.3017578125,8298.55859375,105,200,4281,569,200
137,8.0,0.1,8256.1025390625,7973.171875,105,207,4480,557,207
138,8.0,0.2,8331.82421875,7865.7607421875,58,210,4477,565,210
139,8.0,0.2,8094.759765625,7692.85009765625,58,213,4606,565,213
140,8.0,0.2,8331.02734375,7877.30859375,58,203,4422,613,203
141,8.0,0.2,8585.5546875,8157.01416015625,60,219,4669,572,219
142,8.0,0.5,8462.4375,8001.361328125,58,202,4374,594,202
143,8.0,0.1,8344.32421875,7889.03857421875,60,201,4414,597,201
144,8.0,0.1,8253.8994140625,7847.98291015625,58,202,4366,582,202
145,8.0,0.3,8640.6396484375,8183.35009765625,58,203,4393,566,203
146,8.0,0.2,8138.64111328125,7702.111328125,58,209,4457,595,209
147,8.0,0.1,8443.6845703125,8001.04638671875,58,209,4447,620,209
148,8.0,0.1,8308.4609375,7853.01123046875,58,204,4332,566,204
149,8.0,0.3,8009.10986328125,7613.33740234375,58,202,4442,580,202
150,8.0,0.2,8019.26708984375,7749.30517578125,73,201,4384,597,201
151,8.0,0.2,8650.6025390625,8161.60400390625,58,207,4502,579,207
152,8.0,0.3,8163.380859375,7721.87548828125,58,201,4346,561,201
153,8.0,0.3,8228.8154296875,7771.29833984375,60,203,4292,570,203
154,8.0,0.3,8282.2529296875,7822.9892578125,58,201,4356,556,201
155,8.0,0.1,8484.072265625,8134.1533203125,89,207,4453,582,207
156,8.0,0.2,8699.12890625,8261.41796875,58,207,4520,554,207
157,8.0,0.2,8444.8955078125,8004.19775390625,60,201,4330,586,201
158,8.0,0.3,8394.302734375,7940.404296875,60,203,4410,583,203
159,8.0,0.1,8164.69140625,7760.1728515625,58,204,4335,583,204
160,8.0,0.2,8502.3564453125,8078.98388671875,58,203,4303,572,203
161,8.0,0.0,8399.2421875,7946.681640625,58,214,4535,576,214
162,8.0,0.1,8284.1103515625,7857.583984375,60,206,4574,578,206
163,8.0,0.1,8443.4189453125,8027.53955078125,58,210,4471,570,210
164,8.0,0.1,8278.994140625,7845.7705078125,58,201,4315,585,201
165,8.0,0.2,8331.5693359375,7908.68310546875,58,201,4330,574,201
166,8.0,0.2,8029.3525390625,7586.7236328125,60,205,4294,581,205
167,8.0,0.3,8419.498046875,7982.9990234375,58,201,4302,565,201
168,8.0,0.2,8318.056640625,7937.03125,58,210,4537,585,210
169,8.0,0.0,8433.0576171875,7975.26806640625,58,215,4619,588,215
170,8.0,0.2,8588.5654296875,8130.1884765625,58,209,4461,564,209
171,8.0,0.1,8336.06640625,7904.21923828125,58,203,4325,561,203
172,8.0,0.2,8687.708984375,8224.646484375,58,205,4394,612,205
173,8.0,0.2,8341.8720703125,7948.65380859375,58,202,4338,589,202
174,8.0,0.1,8642.98828125,8176.4970703125,58,203,4362,554,203
175,8.0,0.2,8516.0615234375,8082.958984375,58,205,4406,575,205
176,8.0,0.3,8377.4697265625,8026.099609375,105,200,4237,556,200
177,8.0,0.2,8175.94091796875,7737.69921875,58,207,4501,571,207
178,8.0,0.2,8178.1865234375,7780.8525390625,60,206,4435,565,206
179,8.0,0.2,8420.6787109375,7958.1357421875,58,218,4590,611,218
180,8.0,0.3,8388.39453125,7969.95654296875,60,219,4699,584,219
181,8.0,0.1,8589.9033203125,8091.275390625,58,217,4602,566,217
182,8.0,0.1,8588.251953125,8131.38720703125,58,210,4565,583,210
183,8.0,0.2,8199.099609375,7805.57958984375,60,203,4360,540,203
184,8.0,0.2,8441.521484375,7993.26123046875,60,202,4333,594,202
185,8.0,0.1,8523.705078125,8059.4873046875,60,202,4322,554,202
186,8.0,0.1,8325.2490234375,7902.3935546875,58,207,4418,575,207
187,8.0,0.1,8199.5341796875,7748.83349609375,58,204,4506,577,204
188,8.0,0.2,8483.1455078125,8017.498046875,58,213,4598,579,213
189,8.0,0.2,8169.00927734375,7718.02734375,58,202,4335,556,202
190,8.0,0.3,8175.78955078125,7717.87646484375,58,204,4460,569,204
191,8.0,0.1,8260.0546875,7862.0283203125,58,201,4318,558,201
192,8.0,0.4,8224.673828125,7782.1337890625,58,212,4565,585,212
193,8.0,0.2,8136.0556640625,7672.728515625,58,206,4315,562,206
194,8.0,0.1,8531.236328125,8071.47900390625,58,202,4358,569,202
195,8.0,0.2,8173.3115234375,7752.56982421875,60,205,4431,590,205
196,8.0,0.2,8319.4638671875,7888.9541015625,58,205,4421,594,205
197,8.0,0.1,8333.634765625,7940.08935546875,58,207,4511,581,207
198,8.0,0.2,8105.92919921875,7713.1904296875,60,202,4370,591,202
199,8.0,0.3,8762.8896484375,8270.607421875,58,206,4323,582,206
0,10.0,0.2,12783.0341796875,12264.025390625,58,207,4407,598,207
1,10.0,0.1,12929.6572265625,12497.9306640625,105,200,4323,568,200
2,10.0,0.2,12810.642578125,12264.0166015625,58,208,4355,581,208
3,10.0,0.2,12938.3740234375,12389.1318359375,58,219,4621,571,219
4,10.0,0.1,12619.0498046875,12069.302734375,60,202,4348,565,202
5,10.0,0.1,12703.36328125,12197.5947265625,58,217,4648,623,217
6,10.0,0.3,13081.6396484375,12535.126953125,58,207,4331,576,207
7,10.0,0.3,12694.896484375,12139.2373046875,58,204,4335,568,204
8,10.0,0.2,12452.8994140625,11878.234375,58,210,4492,583,210
9,10.0,0.2,12878.5908203125,12327.365234375,58,201,4382,574,201
10,10.0,0.3,13252.90625,12673.3623046875,58,202,4392,583,202
11,10.0,0.2,12683.9638671875,12175.4248046875,58,206,4356,556,206
12,10.0,0.1,12791.408203125,12217.5517578125,58,208,4491,601,208
13,10.0,0.3,12983.83984375,12384.8193359375,58,209,4509,588,209
14,10.0,0.1,12736.7578125,12182.869140625,58,201,4368,600,201
15,10.0,0.2,13262.00390625,12686.76171875,58,207,4387,590,207
16,10.0,0.1,12939.310546875,12418.7783203125,58,209,4477,581,209
17,10.0,0.1,13049.8349609375,12499.095703125,58,206,4361,595,206
18,10.0,0.2,13198.5341796875,12613.0078125,58,206,4360,580,206
19,10.0,0.2,12933.697265625,12425.693359375,58,203,4426,603,203
20,10.0,0.3,13288.86328125,12768.7802734375,58,208,4362,575,208
21,10.0,0.1,12701.73828125,12184.091796875,60,202,4366,532,202
22,10.0,0.3,13002.15625,12471.2880859375,60,202,4332,558,202
23,10.0,0.4,12930.671875,12419.771484375,58,201,4338,558,201
24,10.0,0.1,13114.1826171875,12573.259765625,58,211,4538,571,211
25,10.0,0.2,13100.9404296875,12506.84765625,58,204,4370,558,204
26,10.0,0.2,12683.3056640625,12319.3134765625,89,200,4433,593,200
27,10.0,0.1,13030.220703125,12438.337890625,58,203,4406,588,203
28,10.0,0.2,12682.1767578125,12172.2998046875,58,201,4347,586,201
29,10.0,0.2,12908.7822265625,12309.39453125,58,204,4363,581,204
30,10.0,0.2,13263.005859375,12705.0830078125,58,208,4374,570,208
31,10.0,0.0,13285.767578125,12700.482421875,58,228,4896,598,228
32,10.0,0.2,13130.326171875,12559.796875,58,204,4375,615,204
33,10.0,0.3,13157.064453125,12642.3447265625,58,209,4463,578,209
34,10.0,0.0,12857.0029296875,12426.376953125,89,200,4261,596,200
35,10.0,0.1,12688.6796875,12115.7529296875,60,215,4670,585,215
36,10.0,0.2,12315.3427734375,11801.0341796875,58,201,4369,569,201
37,10.0,0.1,12834.154296875,12335.89453125,58,203,4368,569,203
38,10.0,0.1,13115.76953125,12572.4990234375,60,207,4448,590,207
39,10.0,0.1,12930.720703125,12384.8203125,58,202,4388,582,202
40,10.0,0.2,12795.248046875,12233.228515625,58,227,4759,592,227
41,10.0,0.2,12725.8583984375,12180.40625,58,211,4414,586,211
42,10.0,0.1,12840.1943359375,12277.7548828125,58,205,4534,573,205
43,10.0,0.2,12858.0771484375,12242.3173828125,58,229,4797,588,229
44,10.0,0.2,13249.8388671875,12731.232421875,58,209,4475,602,209
45,10.0,0.1,13001.642578125,12571.869140625,105,201,4283,567,201
46,10.0,0.2,12984.2333984375,12433.3935546875,58,207,4464,585,207
47,10.0,0.2,13165.5068359375,12606.5986328125,58,203,4434,586,203
48,10.0,0.1,12704.65234375,12157.7685546875,58,207,4405,558,207
49,10.0,0.0,13004.376953125,12452.7236328125,58,220,4652,584,220
50,10.0,0.1,12648.533203125,12034.57421875,58,205,4303,547,205
51,10.0,0.2,13116.046875,12598.3994140625,58,213,4590,534,213
52,10.0,0.2,13208.4599609375,12623.9892578125,58,208,4472,586,208
53,10.0,0.1,12553.59375,11987.4833984375,60,201,4332,579,201
54,10.0,0.2,12799.759765625,12266.619140625,60,207,4392,578,207
55,10.0,0.2,12505.9619140625,11957.2783203125,58,208,4353,578,208
56,10.0,0.2,13338.333984375,12775.7646484375,58,201,4410,576,201
57,10.0,0.2,13081.4296875,12532.4404296875,58,205,4342,568,205
58,10.0,0.2,13184.6376953125,12652.54296875,58,202,4414,582,202
59,10.0,0.3,12755.0810546875,12163.5703125,58,208,4481,546,208
60,10.0,0.2,12627.5625,12124.1142578125,60,207,4398,565,207
61,10.0,0.3,13109.0615234375,12552.830078125,58,206,4340,607,206
62,10.0,0.2,13226.353515625,12636.5,58,203,4397,569,203
63,10.0,0.1,12776.0478515625,12202.306640625,58,202,4235,583,202
64,10.0,0.3,12891.9697265625,12314.3388671875,58,203,4312,552,203
65,10.0,0.3,12811.1376953125,12318.521484375,58,212,4533,578,212
66,10.0,0.3,13184.9267578125,12640.5302734375,58,213,4579,592,213
67,10.0,0.1,13122.4541015625,12576.013671875,58,211,4444,576,211
68,10.0,0.1,12965.7890625,12438.9384765625,58,231,4915,570,231
69,10.0,0.1,12724.5625,12215.9765625,60,205,4431,568,205
70,10.0,0.1,13069.3466796875,12527.73046875,58,202,4302,581,202
71,10.0,0.2,13349.5537109375,12778.2255859375,60,202,4306,608,202
72,10.0,0.1,12747.306640625,12211.4296875,58,203,4373,574,203
73,10.0,0.1,12746.9560546875,12205.33984375,58,207,4376,571,207
74,10.0,0.1,12816.9892578125,12252.953125,58,212,4572,580,212
75,10.0,0.2,12723.5341796875,12124.38671875,58,208,4434,593,208
76,10.0,0.1,13010.265625,12577.93359375,105,202,4373,579,202
77,10.0,0.1,12726.5400390625,12125.11328125,58,203,4429,540,203
78,10.0,0.2,13289.4208984375,12730.873046875,58,205,4416,590,205
79,10.0,0.3,12756.560546875,12204.4140625,58,207,4388,586,207
80,10.0,0.2,12876.2275390625,12344.4462890625,58,204,4434,526,204
81,10.0,0.4,12981.8232421875,12466.318359375,60,208,4568,560,208
82,10.0,0.3,12372.6455078125,11797.765625,58,204,4315,562,204
83,10.0,0.2,13067.5615234375,12490.2080078125,58,202,4329,554,202
84,10.0,0.2,12996.419921875,12447.181640625,60,205,4509,561,205
85,10.0,0.3,12823.09765625,12273.962890625,58,208,4460,541,208
86,10.0,0.3,13378.3046875,12831.1640625,60,206,4518,603,206
87,10.0,0.2,13027.939453125,12439.8681640625,58,205,4396,595,205
88,10.0,0.2,12944.919921875,12346.830078125,58,213,4487,577,213
89,10.0,0.2,13426.0458984375,12860.1787109375,58,206,4422,571,206
90,10.0,0.0,13206.4052734375,12664.33203125,60,201,4263,568,201
91,10.0,0.1,13025.7431640625,12467.451171875,58,205,4414,571,205
92,10.0,0.3,12677.77734375,12128.125,58,201,4286,585,201
93,10.0,0.2,12960.294921875,12395.6552734375,58,210,4535,593,210
94,10.0,0.1,13000.52734375,12480.853515625,58,205,4296,579,205
95,10.0,0.2,12581.943359375,12070.49609375,58,216,4692,582,216
96,10.0,0.2,13009.62890625,12413.7763671875,58,203,4394,575,203
97,10.0,0.3,13261.466796875,12697.4423828125,58,203,4443,552,203
98,10.0,0.2,12951.7822265625,12385.1318359375,58,203,4329,582,203
99,10.0,0.2,13027.6728515625,12487.0126953125,60,202,4361,584,202
100,10.0,0.1,12805.0498046875,12301.783203125,58,202,4468,567,202
101,10.0,0.2,12999.19140625,12450.0048828125,58,202,4262,569,202
102,10.0,0.3,13106.458984375,12605.2646484375,58,207,4412,534,207
