query_id,shift,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
153,1.0,0.4,381.32525634765625,313.0792236328125,43,200,4653,585,200,0,16,15,12,0,0
154,1.0,0.6,342.5621643066406,294.95635986328125,59,201,4720,551,201,0,32,15,12,0,0
155,1.0,0.4,402.4729919433594,291.289306640625,55,202,4743,600,202,0,28,15,12,0,0
156,1.0,0.8,345.0907897949219,273.0263366699219,59,205,4936,651,205,0,16,31,12,0,0
157,1.0,0.5,373.5554504394531,272.4122619628906,59,201,4807,541,201,0,16,31,12,0,0
158,1.0,0.7,356.28863525390625,270.4119567871094,43,200,4830,529,200,0,16,15,12,0,0
159,1.0,0.4,398.6999206542969,297.0245056152344,86,202,4753,583,202,0,45,29,12,0,0
160,1.0,0.4,468.2518005371094,365.162109375,59,203,4877,596,203,0,32,15,12,0,0
161,1.0,0.6,381.03216552734375,282.8465576171875,91,207,5028,536,207,0,32,47,12,0,0
162,1.0,0.7,345.1217956542969,297.2903137207031,43,213,5024,542,213,0,16,15,12,0,0
163,1.0,0.7,323.55828857421875,323.55828857421875,27,204,4785,574,204,0,14,11,2,0,0
164,1.0,0.5,383.7303161621094,288.7721252441406,88,200,4697,549,200,0,48,24,16,0,0
165,1.0,0.7,328.5372009277344,256.4390869140625,111,201,4796,585,201,0,48,45,18,0,0
166,1.0,0.8,370.1495361328125,315.06439208984375,86,202,4715,626,202,0,32,42,12,0,0
167,1.0,0.4,408.6121520996094,283.3753967285156,89,215,5029,531,215,0,48,29,12,0,0
168,1.0,0.3,369.7537536621094,262.9103698730469,95,203,4907,595,203,0,32,45,18,0,0
169,1.0,0.4,350.981201171875,310.3337707519531,55,204,4900,605,204,0,28,15,12,0,0
170,1.0,0.7,437.55487060546875,349.614990234375,43,201,4788,535,201,0,16,15,12,0,0
171,1.0,0.6,344.13641357421875,252.09689331054688,75,201,4816,570,201,0,32,27,16,0,0
172,1.0,0.6,396.2662353515625,311.5887451171875,59,201,4738,566,201,0,16,31,12,0,0
173,1.0,0.6,309.4862365722656,247.4717254638672,43,200,4895,573,200,0,16,15,12,0,0
174,1.0,0.6,446.8918762207031,347.8468933105469,75,214,4978,620,214,0,32,31,12,0,0
175,1.0,0.6,353.7840881347656,264.5671081542969,59,205,4862,561,205,0,32,15,12,0,0
176,1.0,0.5,366.1783142089844,274.0756530761719,91,209,4946,555,209,0,48,31,12,0,0
177,1.0,0.5,395.93890380859375,285.9816589355469,55,205,4826,573,205,0,28,15,12,0,0
178,1.0,0.4,366.443359375,326.2158203125,59,200,4812,570,200,0,16,31,12,0,0
179,1.0,0.4,394.5030517578125,289.9993896484375,59,202,4719,601,202,0,32,15,12,0,0
180,1.0,0.2,389.6912536621094,254.705810546875,84,207,5001,568,207,0,30,38,16,0,0
181,1.0,0.5,400.6867370605469,296.9942626953125,59,200,4735,533,200,0,32,15,12,0,0
182,1.0,0.4,385.505859375,278.6178283691406,59,200,4806,546,200,0,16,31,12,0,0
183,1.0,0.6,404.1791076660156,336.5288391113281,59,205,4807,586,205,0,16,31,12,0,0
184,1.0,0.3,409.467041015625,357.1492004394531,59,203,4762,605,203,0,16,31,12,0,0
185,1.0,0.5,314.0284423828125,266.006103515625,55,200,4795,563,200,0,28,15,12,0,0
186,1.0,0.6,363.10003662109375,291.3576965332031,59,208,4807,533,208,0,32,15,12,0,0
187,1.0,0.8,391.3165283203125,285.61151123046875,75,201,4760,533,201,0,32,31,12,0,0
188,1.0,0.6,390.1089782714844,353.21405029296875,57,201,4752,574,201,0,16,29,12,0,0
189,1.0,0.5,418.3951721191406,295.0326232910156,75,204,4762,569,204,0,48,11,16,0,0
190,1.0,0.5,309.3676452636719,295.1591796875,43,204,4793,574,204,0,30,11,2,0,0
191,1.0,0.4,408.1260681152344,360.6007080078125,75,202,4777,570,202,0,32,31,12,0,0
192,1.0,0.6,398.12646484375,322.141845703125,70,212,4934,585,212,0,16,42,12,0,0
193,1.0,0.6,380.4554443359375,319.7330627441406,59,202,4791,549,202,0,32,15,12,0,0
194,1.0,0.5,385.1332702636719,273.8644104003906,75,204,4797,538,204,0,48,15,12,0,0
195,1.0,0.7,326.9871826171875,262.0709533691406,59,200,4790,523,200,0,32,15,12,0,0
196,1.0,0.4,391.748291015625,284.83807373046875,59,203,4777,535,203,0,16,31,12,0,0
197,1.0,0.6,366.023193359375,275.4707946777344,59,201,4660,611,201,0,32,15,12,0,0
198,1.0,0.5,371.0062561035156,307.301025390625,57,202,4836,580,202,0,16,29,12,0,0
199,1.0,0.5,342.4238586425781,257.2383117675781,75,200,4740,528,200,0,48,15,12,0,0
0,2.0,0.2,825.9302368164062,649.4102172851562,55,207,4660,571,207,0,28,15,12,0,0
1,2.0,0.2,742.042724609375,669.3372802734375,59,211,4875,567,211,0,16,31,12,0,0
2,2.0,0.2,723.7525634765625,593.1450805664062,59,201,4652,596,201,0,32,15,12,0,0
3,2.0,0.5,792.0932006835938,684.0178833007812,59,203,4702,576,203,0,32,15,12,0,0
4,2.0,0.3,728.5656127929688,684.1878662109375,57,202,4706,575,202,0,16,29,12,0,0
5,2.0,0.2,722.3363647460938,607.0759887695312,105,202,4757,602,202,0,64,29,12,0,0
6,2.0,0.4,695.6378784179688,603.44287109375,67,201,4544,548,201,0,14,41,12,0,0
7,2.0,0.3,735.2236938476562,609.0761108398438,89,226,5001,568,226,0,48,29,12,0,0
8,2.0,0.4,710.3486328125,592.552734375,55,211,4852,574,211,0,28,15,12,0,0
9,2.0,0.3,787.6206665039062,639.89794921875,59,205,4761,608,205,0,32,15,12,0,0
10,2.0,0.5,701.4340209960938,595.9805908203125,59,207,4743,603,207,0,32,15,12,0,0
11,2.0,0.6,691.1046142578125,586.5452270507812,59,204,4745,556,204,0,32,15,12,0,0
12,2.0,0.2,805.1556396484375,684.4124145507812,50,204,4625,584,204,0,13,25,12,0,0
13,2.0,0.4,634.145263671875,563.7628173828125,59,204,4776,602,204,0,32,15,12,0,0
14,2.0,0.3,724.4822998046875,585.3016967773438,75,201,4643,537,201,0,48,15,12,0,0
15,2.0,0.2,718.8643188476562,584.1717529296875,59,203,4669,585,203,0,32,15,12,0,0
16,2.0,0.7,833.3018798828125,717.5244750976562,59,202,4570,579,202,0,32,15,12,0,0
17,2.0,0.4,713.2201538085938,574.993896484375,59,229,5192,654,229,0,32,15,12,0,0
18,2.0,0.4,780.71533203125,679.5223388671875,59,200,4649,550,200,0,32,15,12,0,0
19,2.0,0.7,656.7415771484375,569.57373046875,59,202,4673,573,202,0,32,15,12,0,0
20,2.0,0.3,752.4697265625,619.3789672851562,74,200,4635,594,200,0,16,46,12,0,0
21,2.0,0.3,795.8137817382812,666.3159790039062,55,202,4595,534,202,0,28,15,12,0,0
22,2.0,0.5,706.16162109375,601.7421264648438,55,201,4576,566,201,0,28,15,12,0,0
23,2.0,0.4,725.0433349609375,573.7145385742188,59,208,4759,590,208,0,32,15,12,0,0
24,2.0,0.3,773.2291870117188,663.339599609375,59,221,4952,564,221,0,32,15,12,0,0
25,2.0,0.2,702.5421752929688,539.9591064453125,59,205,4666,541,205,0,32,15,12,0,0
26,2.0,0.4,772.2264404296875,627.9760131835938,59,205,4717,600,205,0,32,15,12,0,0
27,2.0,0.4,721.307373046875,567.4506225585938,84,200,4727,585,200,0,43,29,12,0,0
28,2.0,0.2,800.4650268554688,683.1353149414062,74,200,4533,597,200,0,16,46,12,0,0
29,2.0,0.4,709.7279052734375,582.7390747070312,59,201,4678,553,201,0,32,15,12,0,0
30,2.0,0.5,687.3387451171875,604.4356079101562,55,200,4640,539,200,0,28,15,12,0,0
31,2.0,0.6,657.9647216796875,555.8121948242188,75,200,4601,584,200,0,32,31,12,0,0
32,2.0,0.6,741.14990234375,600.2327270507812,59,203,4633,502,203,0,32,15,12,0,0
33,2.0,0.3,703.5260620117188,670.1845703125,59,205,4634,570,205,0,16,31,12,0,0
34,2.0,0.4,695.3197021484375,586.839111328125,89,205,4719,546,205,0,48,29,12,0,0
35,2.0,0.1,757.3323364257812,624.9027709960938,107,200,4683,631,200,0,48,47,12,0,0
36,2.0,0.5,790.2763061523438,715.83447265625,59,201,4655,588,201,0,16,31,12,0,0
37,2.0,0.3,750.7577514648438,627.6156005859375,55,200,4542,593,200,0,28,15,12,0,0
38,2.0,0.7,864.1111450195312,683.9495239257812,55,206,4644,545,206,0,28,15,12,0,0
39,2.0,0.4,708.5270385742188,607.1339111328125,107,201,4601,585,201,0,48,47,12,0,0
40,2.0,0.8,769.598388671875,584.778564453125,55,202,4645,534,202,0,28,15,12,0,0
41,2.0,0.4,770.5702514648438,664.8751220703125,59,202,4550,583,202,0,32,15,12,0,0
42,2.0,0.3,651.9381713867188,521.0286254882812,55,202,4693,562,202,0,28,15,12,0,0
43,2.0,0.3,799.972412109375,692.5677490234375,59,203,4699,560,203,0,16,31,12,0,0
44,2.0,0.2,658.2745361328125,577.4617919921875,89,201,4722,602,201,0,48,29,12,0,0
45,2.0,0.3,705.95458984375,581.7515258789062,87,202,4622,557,202,0,14,61,12,0,0
46,2.0,0.4,827.14697265625,716.1139526367188,88,207,4698,630,207,0,45,31,12,0,0
47,2.0,0.3,744.2781372070312,626.3441162109375,59,211,4823,557,211,0,32,15,12,0,0
48,2.0,0.3,812.0858154296875,626.3983764648438,91,200,4665,560,200,0,64,15,12,0,0
49,2.0,0.3,692.3139038085938,590.5458374023438,90,201,4664,574,201,0,16,62,12,0,0
50,2.0,0.3,763.8446655273438,574.6795654296875,55,200,4576,554,200,0,28,15,12,0,0
51,2.0,0.1,707.9340209960938,611.7210693359375,59,203,4542,540,203,0,16,31,12,0,0
52,2.0,0.6,715.2340698242188,603.3452758789062,59,201,4655,551,201,0,32,15,12,0,0
53,2.0,0.6,673.8257446289062,542.1216430664062,59,201,4482,566,201,0,32,15,12,0,0
54,2.0,0.5,724.4942016601562,634.532470703125,59,210,4912,591,210,0,32,15,12,0,0
55,2.0,0.6,795.82275390625,672.101318359375,59,202,4361,551,202,0,32,15,12,0,0
56,2.0,0.4,747.650390625,650.7483520507812,75,201,4605,554,201,0,48,15,12,0,0
57,2.0,0.3,776.1549072265625,632.5484008789062,59,216,5003,614,216,0,32,15,12,0,0
58,2.0,0.6,739.0477905273438,609.1027221679688,59,201,4722,543,201,0,32,15,12,0,0
59,2.0,0.7,789.9564819335938,634.0360717773438,59,205,4651,568,205,0,32,15,12,0,0
60,2.0,0.6,779.0426025390625,648.252685546875,67,210,4686,552,210,0,16,39,12,0,0
61,2.0,0.1,723.71337890625,661.0574340820312,75,225,5064,597,225,0,32,31,12,0,0
62,2.0,0.2,748.8235473632812,629.5214233398438,55,206,4810,598,206,0,28,15,12,0,0
63,2.0,0.4,755.6867065429688,622.3555908203125,59,206,4634,566,206,0,32,15,12,0,0
64,2.0,0.4,857.91259765625,718.9439697265625,55,209,4678,592,209,0,28,15,12,0,0
65,2.0,0.2,722.87646484375,589.2151489257812,112,204,4681,578,204,0,77,23,12,0,0
66,2.0,0.5,866.0039672851562,768.7484741210938,75,202,4484,546,202,0,32,31,12,0,0
67,2.0,0.3,687.1298217773438,609.2060546875,59,202,4659,584,202,0,16,31,12,0,0
68,2.0,0.4,718.83642578125,634.6099243164062,75,202,4623,599,202,0,32,31,12,0,0
69,2.0,0.4,761.6109008789062,631.0525512695312,89,210,4813,600,210,0,48,29,12,0,0
70,2.0,0.3,785.0574340820312,659.307861328125,51,208,4729,552,208,0,2,37,12,0,0
71,2.0,0.3,843.0042114257812,682.408935546875,89,202,4639,576,202,0,48,29,12,0,0
72,2.0,0.1,717.2435302734375,584.5352172851562,59,214,4871,557,214,0,32,15,12,0,0
73,2.0,0.4,778.2200927734375,688.0471801757812,43,206,4874,607,206,0,16,15,12,0,0
74,2.0,0.4,870.5753173828125,780.7572021484375,102,214,4754,572,214,0,48,42,12,0,0
75,2.0,0.6,786.0074462890625,731.4641723632812,68,204,4688,617,204,0,10,46,12,0,0
76,2.0,0.2,786.3406982421875,641.2781982421875,59,201,4671,525,201,0,32,15,12,0,0
77,2.0,0.7,737.0335083007812,618.26904296875,59,205,4708,584,205,0,32,15,12,0,0
78,2.0,0.3,742.8171997070312,608.1284790039062,59,203,4605,552,203,0,32,15,12,0,0
79,2.0,0.4,768.11962890625,627.6190185546875,55,201,4719,544,201,0,28,15,12,0,0
80,2.0,0.4,669.209716796875,550.3690185546875,59,204,4608,550,204,0,32,15,12,0,0
81,2.0,0.1,853.04638671875,717.9987182617188,55,200,4567,570,200,0,28,15,12,0,0
82,2.0,0.4,765.3220825195312,631.6550903320312,59,201,4602,575,201,0,32,15,12,0,0
83,2.0,0.5,814.2411499023438,658.6111450195312,55,204,4723,584,204,0,28,15,12,0,0
84,2.0,0.4,737.9779663085938,617.78271484375,55,201,4585,592,201,0,28,15,12,0,0
85,2.0,0.8,809.8765258789062,664.8193359375,55,207,4769,573,207,0,28,15,12,0,0
86,2.0,0.2,772.1350708007812,616.1915283203125,89,206,4737,617,206,0,48,29,12,0,0
87,2.0,0.3,727.7149658203125,590.9481201171875,43,203,4604,589,203,0,16,15,12,0,0
88,2.0,0.3,807.57861328125,634.6399536132812,89,200,4580,573,200,0,48,29,12,0,0
89,2.0,0.3,727.0023193359375,618.985107421875,75,204,4730,580,204,0,32,31,12,0,0
90,2.0,0.3,716.7070922851562,556.0689697265625,55,200,4614,564,200,0,28,15,12,0,0
91,2.0,0.3,731.550048828125,637.7919311523438,55,210,4853,506,210,0,28,15,12,0,0
92,2.0,0.3,685.8428344726562,562.4423217773438,59,205,4582,515,205,0,32,15,12,0,0
93,2.0,0.2,778.2318115234375,621.8451538085938,89,203,4693,578,203,0,48,29,12,0,0
94,2.0,0.4,752.5370483398438,690.6129150390625,73,205,4683,597,205,0,32,29,12,0,0
95,2.0,0.5,719.07373046875,640.6235961914062,43,209,4695,555,209,0,16,15,12,0,0
96,2.0,0.6,797.5244750976562,669.6204833984375,59,209,4770,547,209,0,32,15,12,0,0
97,2.0,0.2,791.0883178710938,659.7141723632812,75,205,4781,595,205,0,48,15,12,0,0
98,2.0,0.5,830.2220458984375,659.9766845703125,59,201,4554,546,201,0,32,15,12,0,0
99,2.0,0.3,731.6151733398438,616.0615234375,55,207,4656,546,207,0,28,15,12,0,0
100,2.0,0.2,665.0596313476562,592.6043701171875,59,201,4679,546,201,0,32,15,12,0,0
101,2.0,0.4,723.3714599609375,616.2586059570312,55,200,4551,569,200,0,28,15,12,0,0
102,2.0,0.5,787.1842651367188,598.3395385742188,59,202,4653,569,202,0,32,15,12,0,0
103,2.0,0.2,703.5266723632812,600.3768310546875,59,205,4744,592,205,0,32,15,12,0,0
104,2.0,0.2,742.4381103515625,614.3203125,75,204,4633,583,204,0,48,15,12,0,0
105,2.0,0.2,813.2637329101562,718.5223388671875,64,200,4665,614,200,0,16,30,18,0,0
106,2.0,0.4,875.5739135742188,665.4005126953125,55,201,4565,579,201,0,28,15,12,0,0
107,2.0,0.4,636.275390625,540.2492065429688,59,207,4681,559,207,0,32,15,12,0,0
108,2.0,0.3,763.08642578125,614.51611328125,67,204,4685,613,204,0,16,39,12,0,0
109,2.0,0.2,761.9800415039062,644.43994140625,59,206,4645,562,206,0,32,15,12,0,0
110,2.0,0.5,737.51318359375,609.6315307617188,59,201,4569,569,201,0,32,15,12,0,0
111,2.0,0.4,747.2172241210938,596.5025024414062,59,204,4533,533,204,0,32,15,12,0,0
112,2.0,0.5,745.5762939453125,567.524658203125,55,207,4837,595,207,0,28,15,12,0,0
113,2.0,0.5,677.4534301757812,554.1536254882812,55,203,4671,527,203,0,28,15,12,0,0
114,2.0,0.5,799.8072509765625,699.3744506835938,57,206,4574,622,206,0,16,29,12,0,0
115,2.0,0.3,746.2869262695312,592.1631469726562,59,200,4600,554,200,0,32,15,12,0,0
116,2.0,0.3,680.8490600585938,594.4349975585938,59,202,4755,557,202,0,32,15,12,0,0
117,2.0,0.5,781.4566650390625,617.6488037109375,59,201,4561,558,201,0,32,15,12,0,0
118,2.0,0.4,691.4600219726562,588.758544921875,91,201,4595,557,201,0,32,47,12,0,0
119,2.0,0.2,765.022705078125,647.7144775390625,57,207,4742,590,207,0,16,29,12,0,0
120,2.0,0.3,806.3389282226562,677.363037109375,59,201,4590,559,201,0,32,15,12,0,0
121,2.0,0.4,785.4066162109375,667.273681640625,55,202,4658,547,202,0,28,15,12,0,0
122,2.0,0.5,804.7887573242188,641.1299438476562,59,209,4808,570,209,0,32,15,12,0,0
123,2.0,0.5,736.6905517578125,605.5076293945312,64,215,4897,616,215,0,16,30,18,0,0
124,2.0,0.2,717.7901611328125,598.4393920898438,59,203,4627,573,203,0,32,15,12,0,0
125,2.0,0.3,807.4603271484375,644.8032836914062,59,205,4642,600,205,0,32,15,12,0,0
126,2.0,0.3,743.0003051757812,635.84375,59,203,4645,558,203,0,32,15,12,0,0
127,2.0,0.3,818.2247314453125,670.6319580078125,59,208,4751,577,208,0,32,15,12,0,0
128,2.0,0.5,689.423828125,553.9302368164062,59,205,4714,570,205,0,32,15,12,0,0
129,2.0,0.4,692.0429077148438,559.1013793945312,59,202,4701,582,202,0,32,15,12,0,0
130,2.0,0.4,694.1455078125,596.3964233398438,59,213,4823,547,213,0,32,15,12,0,0
131,2.0,0.6,746.4557495117188,661.0774536132812,59,212,4887,583,212,0,32,15,12,0,0
132,2.0,0.6,805.3302001953125,670.541748046875,55,204,4582,578,204,0,28,15,12,0,0
133,2.0,0.2,629.8328247070312,531.1739501953125,55,202,4699,561,202,0,28,15,12,0,0
134,2.0,0.3,809.7689208984375,633.7127685546875,55,208,4732,546,208,0,28,15,12,0,0
135,2.0,0.4,794.4346923828125,631.0740356445312,59,215,5029,586,215,0,32,15,12,0,0
136,2.0,0.1,798.9451293945312,688.209228515625,107,200,4638,559,200,0,48,47,12,0,0
137,2.0,0.2,786.143310546875,686.814453125,59,202,4690,595,202,0,32,15,12,0,0
138,2.0,0.4,756.4290771484375,590.2022094726562,74,200,4726,614,200,0,16,46,12,0,0
139,2.0,0.5,819.8675537109375,749.4907836914062,57,207,4662,571,207,0,16,29,12,0,0
140,2.0,0.4,681.2850341796875,565.8037719726562,59,210,4891,572,210,0,32,15,12,0,0
141,2.0,0.2,771.4242553710938,652.7019653320312,105,202,4708,555,202,0,64,29,12,0,0
142,2.0,0.4,644.0003662109375,547.5370483398438,59,203,4603,590,203,0,32,15,12,0,0
143,2.0,0.4,723.2883911132812,607.2310791015625,55,212,4974,579,212,0,28,15,12,0,0
144,2.0,0.7,748.9428100585938,623.6292114257812,64,223,5045,591,223,0,4,48,12,0,0
145,2.0,0.6,762.842041015625,618.4574584960938,55,200,4540,578,200,0,28,15,12,0,0
146,2.0,0.6,795.8322143554688,704.0421142578125,57,201,4751,571,201,0,16,29,12,0,0
147,2.0,0.7,703.8079833984375,609.1845092773438,55,208,4751,583,208,0,28,15,12,0,0
148,2.0,0.3,727.073486328125,640.1807250976562,55,200,4636,594,200,0,28,15,12,0,0
149,2.0,0.3,690.0117797851562,580.115478515625,55,203,4618,577,203,0,28,15,12,0,0
150,2.0,0.3,749.4346923828125,650.002685546875,89,200,4621,583,200,0,48,29,12,0,0
151,2.0,0.2,729.1329345703125,631.1983642578125,55,209,4924,619,209,0,28,15,12,0,0
152,2.0,0.3,655.6338500976562,533.1687622070312,59,216,4880,613,216,0,32,15,12,0,0
153,2.0,0.5,699.1665649414062,591.522705078125,43,202,4588,574,202,0,16,15,12,0,0
154,2.0,0.7,683.2866821289062,618.5534057617188,57,202,4598,580,202,0,16,29,12,0,0
155,2.0,0.6,742.849365234375,611.0955810546875,59,208,4757,579,208,0,32,15,12,0,0
156,2.0,0.4,834.5133666992188,684.3834228515625,75,202,4562,578,202,0,48,15,12,0,0
157,2.0,0.6,776.0287475585938,643.1099853515625,59,203,4570,592,203,0,32,15,12,0,0
158,2.0,0.2,700.9768676757812,579.5099487304688,55,212,4765,538,212,0,28,15,12,0,0
159,2.0,0.1,837.610595703125,689.2028198242188,55,202,4686,535,202,0,28,15,12,0,0
160,2.0,0.5,764.8745727539062,634.4133911132812,59,204,4669,606,204,0,32,15,12,0,0
161,2.0,0.4,704.9947509765625,603.2504272460938,55,200,4571,599,200,0,28,15,12,0,0
162,2.0,0.4,732.6375122070312,626.9403686523438,55,214,4808,550,214,0,28,15,12,0,0
163,2.0,0.3,702.2998046875,616.2100830078125,75,213,5043,619,213,0,48,15,12,0,0
164,2.0,0.3,775.662841796875,696.7435913085938,70,204,4682,620,204,0,29,29,12,0,0
165,2.0,0.4,673.2158203125,589.5242309570312,55,202,4562,604,202,0,28,15,12,0,0
166,2.0,0.5,663.4849243164062,607.8956909179688,75,203,4706,567,203,0,16,47,12,0,0
167,2.0,0.5,810.7440795898438,701.8142700195312,59,203,4576,561,203,0,32,15,12,0,0
168,2.0,0.4,836.7366333007812,746.76611328125,55,226,4976,530,226,0,28,15,12,0,0
169,2.0,0.3,789.4149780273438,620.7991943359375,55,203,4618,558,203,0,28,15,12,0,0
170,2.0,0.6,713.7648315429688,619.5119018554688,74,208,4761,580,208,0,16,46,12,0,0
171,2.0,0.4,744.1314086914062,594.1287841796875,59,207,4734,587,207,0,32,15,12,0,0
172,2.0,0.4,646.2830200195312,508.2073059082031,59,235,5391,645,235,0,32,15,12,0,0
173,2.0,0.4,715.1265869140625,573.2201538085938,55,201,4670,563,201,0,28,15,12,0,0
174,2.0,0.3,624.2604370117188,572.548583984375,67,203,4662,592,203,0,16,39,12,0,0
175,2.0,0.5,710.8219604492188,589.7734375,55,206,4764,557,206,0,28,15,12,0,0
176,2.0,0.6,743.5853271484375,577.5180053710938,105,208,4822,591,208,0,64,29,12,0,0
177,2.0,0.6,773.5267333984375,647.5040283203125,59,201,4515,552,201,0,32,15,12,0,0
178,2.0,0.6,795.7495727539062,711.0890502929688,55,201,4687,576,201,0,28,15,12,0,0
179,2.0,0.6,780.1095581054688,657.0357055664062,59,203,4595,556,203,0,32,15,12,0,0
180,2.0,0.4,725.1363525390625,583.4249877929688,59,207,4765,562,207,0,32,15,12,0,0
181,2.0,0.6,738.3363037109375,589.1651000976562,59,205,4717,583,205,0,32,15,12,0,0
182,2.0,0.3,775.6726684570312,673.1047973632812,59,207,4665,572,207,0,32,15,12,0,0
183,2.0,0.5,799.924072265625,654.2701416015625,55,210,4717,600,210,0,28,15,12,0,0
184,2.0,0.4,738.2620239257812,573.455810546875,57,202,4667,585,202,0,16,29,12,0,0
185,2.0,0.5,701.8427124023438,532.1695556640625,55,201,4619,560,201,0,28,15,12,0,0
186,2.0,0.5,669.960693359375,542.6649780273438,59,201,4644,596,201,0,32,15,12,0,0
187,2.0,0.5,648.9205932617188,576.0767822265625,80,201,4479,540,201,0,45,23,12,0,0
188,2.0,0.6,732.2171630859375,619.9334106445312,59,201,4633,537,201,0,32,15,12,0,0
189,2.0,0.2,777.18798828125,676.5143432617188,55,201,4557,565,201,0,28,15,12,0,0
190,2.0,0.3,805.7674560546875,704.1775512695312,57,200,4441,558,200,0,16,29,12,0,0
191,2.0,0.4,855.3034057617188,712.9915771484375,55,202,4549,577,202,0,28,15,12,0,0
192,2.0,0.5,733.57763671875,612.0491333007812,59,205,4618,540,205,0,32,15,12,0,0
193,2.0,0.4,726.5655517578125,624.0308837890625,55,204,4582,608,204,0,28,15,12,0,0
194,2.0,0.5,743.0320434570312,625.3548583984375,55,200,4594,599,200,0,28,15,12,0,0
195,2.0,0.3,758.9992065429688,665.0385131835938,67,207,4820,557,207,0,16,39,12,0,0
196,2.0,0.8,673.6947631835938,563.1470947265625,59,201,4620,603,201,0,32,15,12,0,0
197,2.0,0.3,772.1260375976562,663.5140380859375,59,210,4793,616,210,0,32,15,12,0,0
198,2.0,0.3,711.6609497070312,566.2767333984375,59,202,4578,566,202,0,32,15,12,0,0
199,2.0,0.4,828.33837890625,699.6202392578125,55,200,4472,533,200,0,28,15,12,0,0
0,3.0,0.2,1227.9425048828125,1050.8896484375,59,202,4591,570,202,0,32,15,12,0,0
1,3.0,0.2,1358.3701171875,1184.7105712890625,55,211,4770,565,211,0,28,15,12,0,0
2,3.0,0.1,1325.90087890625,1171.411376953125,59,203,4448,567,203,0,32,15,12,0,0
3,3.0,0.5,1438.340087890625,1282.9151611328125,55,210,4711,577,210,0,28,15,12,0,0
4,3.0,0.5,1434.922607421875,1249.3070068359375,59,235,5177,591,235,0,32,15,12,0,0
5,3.0,0.2,1397.3885498046875,1223.81298828125,59,201,4520,519,201,0,32,15,12,0,0
6,3.0,0.4,1274.62841796875,1158.331298828125,57,204,4592,596,204,0,16,29,12,0,0
7,3.0,0.2,1355.2078857421875,1190.98193359375,59,205,4492,585,205,0,32,15,12,0,0
8,3.0,0.3,1394.1978759765625,1216.0228271484375,55,201,4430,588,201,0,28,15,12,0,0
9,3.0,0.3,1422.0472412109375,1236.0679931640625,59,207,4519,591,207,0,32,15,12,0,0
10,3.0,0.4,1193.156005859375,1013.5452270507812,89,206,4646,603,206,0,48,29,12,0,0
11,3.0,0.1,1413.874267578125,1252.9964599609375,59,203,4628,589,203,0,32,15,12,0,0
12,3.0,0.4,1475.1158447265625,1282.66064453125,55,200,4512,565,200,0,28,15,12,0,0
13,3.0,0.4,1316.0838623046875,1146.3934326171875,59,202,4624,554,202,0,32,15,12,0,0
14,3.0,0.1,1360.59326171875,1165.955078125,59,210,4660,590,210,0,32,15,12,0,0
15,3.0,0.2,1358.299560546875,1178.8651123046875,59,211,4633,610,211,0,32,15,12,0,0
16,3.0,0.3,1331.52001953125,1130.795654296875,59,202,4437,519,202,0,32,15,12,0,0
17,3.0,0.2,1343.04736328125,1170.5379638671875,55,207,4681,616,207,0,28,15,12,0,0
18,3.0,0.3,1129.643310546875,995.4581909179688,55,218,4929,564,218,0,28,15,12,0,0
19,3.0,0.3,1529.55078125,1334.2781982421875,89,201,4456,570,201,0,48,29,12,0,0
20,3.0,0.2,1371.5498046875,1176.2593994140625,59,204,4539,565,204,0,32,15,12,0,0
21,3.0,0.2,1400.263671875,1230.358154296875,59,204,4607,559,204,0,32,15,12,0,0
22,3.0,0.3,1424.0361328125,1247.9437255859375,59,202,4508,583,202,0,32,15,12,0,0
23,3.0,0.1,1185.9322509765625,1019.591796875,55,202,4592,556,202,0,28,15,12,0,0
24,3.0,0.4,1379.4267578125,1249.3433837890625,55,206,4617,552,206,0,28,15,12,0,0
25,3.0,0.4,1380.5972900390625,1199.797607421875,59,202,4535,568,202,0,32,15,12,0,0
26,3.0,0.4,1219.4256591796875,1088.4366455078125,64,203,4497,524,203,0,29,23,12,0,0
27,3.0,0.1,1352.9451904296875,1196.3892822265625,59,202,4432,571,202,0,32,15,12,0,0
28,3.0,0.2,1253.4796142578125,1172.3427734375,74,235,5112,561,235,0,16,46,12,0,0
29,3.0,0.3,1326.6185302734375,1215.2005615234375,66,205,4516,568,205,0,29,25,12,0,0
30,3.0,0.4,1411.38134765625,1207.2001953125,91,206,4585,553,206,0,32,47,12,0,0
31,3.0,0.4,1437.8446044921875,1237.65869140625,55,202,4528,571,202,0,28,15,12,0,0
32,3.0,0.3,1321.855224609375,1146.52880859375,59,201,4381,555,201,0,32,15,12,0,0
33,3.0,0.2,1358.0950927734375,1161.93896484375,55,229,4995,565,229,0,28,15,12,0,0
34,3.0,0.3,1433.5631103515625,1256.046875,55,213,4723,586,213,0,28,15,12,0,0
35,3.0,0.3,1406.85986328125,1220.61328125,59,201,4637,581,201,0,32,15,12,0,0
36,3.0,0.6,1193.205078125,1070.7015380859375,55,213,4793,579,213,0,28,15,12,0,0
